scenario,H,winner_group_id,config_id,run_id,replicate,seed,selection_rank,is_selected,alpha_agree,alpha_disagree,eta_kind,eta_label,eta0,c,beta,gamma,random_states,pA,pB,initial_state,utility_spec_id,transition_spec_id,p_H_A_init,p_AI_A_init,p_H_B_init,p_AI_B_init,D_JS_mean,D_JS_final,D_JS_A_final,D_JS_B_final,Sh_entr_H_mean,Sh_entr_AI_mean,Sh_entr_H_final,Sh_entr_AI_final,p_H_A_final,p_AI_A_final,p_H_B_final,p_AI_B_final,absdiff_A_final,absdiff_B_final,reward_structural_final,reward_structural_mean,reward_structural_cumulative,Uhat_H_realized_final,Uhat_AI_realized_final,Uhat_coal_final,Vhat_A_final,Vhat_B_final,Vhat_coal_final,n_H_exec,n_AI_exec,f_H_final,f_AI_final,n_agree,n_ctx,n_disagree,f_agree,f_ctx,f_disagree,ctx_prob_H_mean,ctx_prob_AI_mean,ctx_prob_H_final,ctx_prob_AI_final,n_H_ctx,n_AI_ctx,f_H_ctx,f_AI_ctx,n_state_A,n_state_B,state_A_freq,state_B_freq,N_H_A_a0_final,N_H_A_a1_final,N_H_B_a0_final,N_H_B_a1_final,N_AI_A_a0_final,N_AI_A_a1_final,N_AI_B_a0_final,N_AI_B_a1_final,chain_p_H_A_a0,chain_p_H_A_a1,chain_p_H_B_a0,chain_p_H_B_a1,chain_p_AI_A_a0,chain_p_AI_A_a1,chain_p_AI_B_a0,chain_p_AI_B_a1,chain_U_H_A_a0,chain_U_H_A_a1,chain_U_H_B_a0,chain_U_H_B_a1,chain_U_AI_A_a0,chain_U_AI_A_a1,chain_U_AI_B_a0,chain_U_AI_B_a1,chain_P_A_a0_A,chain_P_A_a0_B,chain_P_A_a1_A,chain_P_A_a1_B,chain_P_B_a0_A,chain_P_B_a0_B,chain_P_B_a1_A,chain_P_B_a1_B,state_final,a_H_final,a_AI_final,a_star_final,owner_final,lambda_final,regime_final
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_e493625d1ba7878cc7e6,run_5336bd82a22fafd5,1,42,11,False,0.35,0.85,constant,constant_eta0_0p15,0.15,,0.02,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.07066377869168206,1.464800503114816e-14,1.0348207499233375e-09,1.2420620087993939e-14,0.5865449367765598,0.7043873235994862,0.042222342091737565,0.04222219226461394,0.9949270635936924,0.9949216805217079,0.9961024720653523,0.9961024884723202,5.383071984499388e-06,1.6406967895399305e-08,1.0,0.605,121.0,0.0,0.5092699530495672,0.5092699530495672,0.012077296183672006,1.0990338164423834,1.0990338164423834,6,194,0.03,0.97,177,21,2,0.885,0.105,0.01,0.2672824620341183,0.7327175379658817,0.13760062282423313,0.8623993771757669,4,17,0.19047619047619047,0.8095238095238095,83,117,0.415,0.585,52,19,85,21,58,25,90,27,0.9949270635936924,0.0050729364063076795,0.9961024720653523,0.0038975279346477178,0.9949216805217079,0.005078319478292032,0.9961024884723202,0.0038975115276798245,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_ea468e36979e27dd1058,run_09c5ced89e6f0c77,1,42,12,False,0.35,0.85,constant,constant_eta0_0p15,0.15,,0.1,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.07066377869168206,1.464800503114816e-14,1.0348207499233375e-09,1.2420620087993939e-14,0.5865449367765598,0.7043873235994862,0.042222342091737565,0.04222219226461394,0.9949270635936924,0.9949216805217079,0.9961024720653523,0.9961024884723202,5.383071984499388e-06,1.6406967895399305e-08,1.0,0.605,121.0,0.0,0.5743136178972055,0.5743136178972055,0.012077296183672006,1.0990338164423834,1.0990338164423834,6,194,0.03,0.97,177,21,2,0.885,0.105,0.01,0.2672824620341183,0.7327175379658817,0.13760062282423313,0.8623993771757669,4,17,0.19047619047619047,0.8095238095238095,83,117,0.415,0.585,52,19,85,21,58,25,90,27,0.9949270635936924,0.0050729364063076795,0.9961024720653523,0.0038975279346477178,0.9949216805217079,0.005078319478292032,0.9961024884723202,0.0038975115276798245,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_ea52fa25da9115977de1,run_7c63a9f7aa53668d,1,42,13,False,0.35,0.85,constant,constant_eta0_0p15,0.15,,0.05,0.9,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.07066377869168206,1.464800503114816e-14,1.0348207499233375e-09,1.2420620087993939e-14,0.5865449367765598,0.7043873235994862,0.042222342091737565,0.04222219226461394,0.9949270635936924,0.9949216805217079,0.9961024720653523,0.9961024884723202,5.383071984499388e-06,1.6406967895399305e-08,1.0,0.605,121.0,0.0,0.5445758512440421,0.5445758512440421,4.065617070707581,7.513121905745819,7.513121905745819,6,194,0.03,0.97,177,21,2,0.885,0.105,0.01,0.2672824620341183,0.7327175379658817,0.13760062282423313,0.8623993771757669,4,17,0.19047619047619047,0.8095238095238095,83,117,0.415,0.585,52,19,85,21,58,25,90,27,0.9949270635936924,0.0050729364063076795,0.9961024720653523,0.0038975279346477178,0.9949216805217079,0.005078319478292032,0.9961024884723202,0.0038975115276798245,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_eb91cefa5a384c531edd,run_ccc36f94cb062563,1,42,14,False,0.35,0.85,constant,constant_eta0_0p15,0.15,,0.05,0.5,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.07066377869168206,1.464800503114816e-14,1.0348207499233375e-09,1.2420620087993939e-14,0.5865449367765598,0.7043873235994862,0.042222342091737565,0.04222219226461394,0.9949270635936924,0.9949216805217079,0.9961024720653523,0.9961024884723202,5.383071984499388e-06,1.6406967895399305e-08,1.0,0.605,121.0,0.0,0.5445758512440421,0.5445758512440421,0.166848188444362,1.8333849676796583,1.8333849676796583,6,194,0.03,0.97,177,21,2,0.885,0.105,0.01,0.2672824620341183,0.7327175379658817,0.13760062282423313,0.8623993771757669,4,17,0.19047619047619047,0.8095238095238095,83,117,0.415,0.585,52,19,85,21,58,25,90,27,0.9949270635936924,0.0050729364063076795,0.9961024720653523,0.0038975279346477178,0.9949216805217079,0.005078319478292032,0.9961024884723202,0.0038975115276798245,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_fd69226194d1ca04e360,run_3fd2c675959e009a,1,42,15,False,0.35,0.85,constant,constant_eta0_0p15,0.15,,0.02,0.5,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.07066377869168206,1.464800503114816e-14,1.0348207499233375e-09,1.2420620087993939e-14,0.5865449367765598,0.7043873235994862,0.042222342091737565,0.04222219226461394,0.9949270635936924,0.9949216805217079,0.9961024720653523,0.9961024884723202,5.383071984499388e-06,1.6406967895399305e-08,1.0,0.605,121.0,0.0,0.5092699530495672,0.5092699530495672,0.166848188444362,1.8333849676796583,1.8333849676796583,6,194,0.03,0.97,177,21,2,0.885,0.105,0.01,0.2672824620341183,0.7327175379658817,0.13760062282423313,0.8623993771757669,4,17,0.19047619047619047,0.8095238095238095,83,117,0.415,0.585,52,19,85,21,58,25,90,27,0.9949270635936924,0.0050729364063076795,0.9961024720653523,0.0038975279346477178,0.9949216805217079,0.005078319478292032,0.9961024884723202,0.0038975115276798245,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_03ff19f6aa2739f91513,run_51bea7d39bad5cc2,1,42,16,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.1,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5743136185647237,0.5743136185647237,0.012077296183672006,1.0990338164423834,1.0990338164423834,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_05038c597cc216d798ba,run_ec151b07e7a6a2ed,1,42,17,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.05,0.5,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.544582220669893,0.544582220669893,0.166848188444362,1.8333849676796583,1.8333849676796583,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_0e3c5b16ce01be77ec88,run_2e50491cfd17935b,1,42,18,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.1,0.9,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5743136185647237,0.5743136185647237,4.065721872210289,7.513211703699154,7.513211703699154,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_1dd0ed117e60c898beca,run_faf37533ad68d562,1,42,19,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.1,0.25,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5743136185647237,0.5743136185647237,0.04166714326699701,1.2916666905490737,1.2916666905490737,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_3e87606ed17ffe1a6da9,run_8a0266542f604b98,1,42,20,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.1,0.5,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5743136185647237,0.5743136185647237,0.166848188444362,1.8333849676796583,1.8333849676796583,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_479ddd6e53a537adc376,run_3ef3721cc8ccf38d,1,42,21,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.02,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5101300162114574,0.5101300162114574,0.012077296183672006,1.0990338164423834,1.0990338164423834,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_6b7180201fae99535d09,run_e58e3160b619f08a,1,42,22,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.02,0.25,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5101300162114574,0.5101300162114574,0.04166714326699701,1.2916666905490737,1.2916666905490737,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_8abf35707b709042d5ed,run_2b237e380783a7d9,1,42,23,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.05,0.9,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.544582220669893,0.544582220669893,4.065721872210289,7.513211703699154,7.513211703699154,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_a3822e2ff1f66df26f0e,run_e7b90d7d3f73bd9e,1,42,24,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.05,0.75,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.544582220669893,0.544582220669893,0.7785072434275393,3.2688963345996056,3.2688963345996056,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_b379bcc0b15c28b6efd7,run_1cd8c986b3690fa6,1,42,25,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.02,0.75,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5101300162114574,0.5101300162114574,0.7785072434275393,3.2688963345996056,3.2688963345996056,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_bc4df298cbf69dd4aa32,run_21ede2dae75d98f3,1,42,26,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.05,0.1,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.544582220669893,0.544582220669893,0.012077296183672006,1.0990338164423834,1.0990338164423834,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_c647d9c2708a4687f56f,run_8fb1460d5680d09b,1,42,27,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.05,0.25,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.544582220669893,0.544582220669893,0.04166714326699701,1.2916666905490737,1.2916666905490737,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_c86adf398455a610bf62,run_da58d0efbebc89cf,1,42,28,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.02,0.5,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5101300162114574,0.5101300162114574,0.166848188444362,1.8333849676796583,1.8333849676796583,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_db02a1a4be201b0c2e35,run_95a8afff8596980a,1,42,29,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.1,0.75,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5743136185647237,0.5743136185647237,0.7785072434275393,3.2688963345996056,3.2688963345996056,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
scenario1,200,scenario1__H200__eta-constant__states-endogenous,cfg_f9221a3236884e74422e,run_547f1bff6d5b8dde,1,42,30,False,0.49,0.85,constant,constant_eta0_0p15,0.15,,0.02,0.9,False,,,A,opposed_binary_state_preferences_v1,binary_stay_switch_a0_0p1_a1_0p9_v1,0.99,0.01,0.01,0.99,0.0528074091190296,1.6493750809587482e-14,6.535023217013602e-11,1.4009626791988694e-14,0.6515666389154383,0.6966833467113277,0.04222229735188242,0.04222213877873446,0.9949233972675313,0.9949220442872333,0.9961024769646359,0.9961024943293414,1.352980298019446e-06,1.7364705451328177e-08,1.0,0.6,120.0,0.0,0.5101300162114574,0.5101300162114574,4.065721872210289,7.513211703699154,7.513211703699154,4,196,0.02,0.98,188,10,2,0.94,0.05,0.01,0.333412650781096,0.6665873492189041,0.030416862594288985,0.969583137405711,2,8,0.2,0.8,83,117,0.415,0.585,57,24,86,21,59,24,92,25,0.9949233972675313,0.005076602732468743,0.9961024769646359,0.003897523035364119,0.9949220442872333,0.005077955712766703,0.9961024943293414,0.0038975056706586244,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9,0.1,0.09999999999999998,0.9,0.1,0.9,0.9,0.09999999999999998,B,a0,a0,a0,AI,0,agreement
